id,package_name,av. rating,total_reviews,total_sentences,# IG,IG,# IS,IS,# PD,PD,# FR,FR,# O,O,App,GUI,Contents,Pricing,Feature/Functionality,Improvement,Update/Version,Resources,Security,Download,Model,Company,Other,#PD_App,PD + App,#PD_GUI,PD + GUI,#PD_Contents,PD + Contents,#PD_Pricing,PD + Pricing,#PD_Feature/Functionality,PD + Feature/Functionality,#PD_Improvement,PD + Improvement,#PD_Update/Version,PD + Update/Version,#PD_Resources,PD + Resources,#PD_Security,PD + Security,#PD_Download,PD + Download,#PD_Model,PD + Model,#PD_Company,PD + Company,#PD_Other,PD + Other,#FR_App,FR + App,#FR_GUI,FR + GUI,#FR_Contents,FR + Contents,#FR_Pricing,FR + Pricing,#FR_Feature/Functionality,FR + Feature/Functionality,#FR_Improvement,FR + Improvement,#FR_Update/Version,FR + Update/Version,#FR_Resources,FR + Resources,#FR_Security,FR + Security,#FR_Download,FR + Download,#FR_Model,FR + Model,#FR_Company,FR + Company,#FR_Other,FR + Other
1128,com.boardgamegeek,3.652631579,190,446,35,0.184210526,6,0.031578947,47,0.247368421,67,0.352631579,291,1.531578947,175,85,41,2,298,29,30,1,5,2,16,2,65,24,0.126315789,10,0.052631579,3,0.015789474,0,0,38,0.2,3,0.015789474,4,0.021052632,0,0,0,0,1,0.005263158,1,0.005263158,0,0,4,0.021052632,25,0.131578947,15,0.078947368,12,0.063157895,0,0,65,0.342105263,5,0.026315789,3,0.015789474,0,0,1,0.005263158,1,0.005263158,3,0.015789474,1,0.005263158,0,0
1134,org.xbmc.kore,3.900343643,291,635,41,0.140893471,9,0.030927835,46,0.158075601,52,0.178694158,487,1.673539519,152,96,28,5,366,24,23,1,1,1,41,3,191,12,0.041237113,8,0.027491409,4,0.013745704,1,0.003436426,42,0.144329897,1,0.003436426,2,0.006872852,0,0,0,0,1,0.003436426,4,0.013745704,0,0,3,0.010309278,11,0.037800687,16,0.054982818,5,0.017182131,0,0,47,0.161512027,5,0.017182131,2,0.006872852,0,0,1,0.003436426,0,0,6,0.020618557,0,0,2,0.006872852
1135,org.xbmc.kore,3.870279146,609,1241,88,0.144499179,22,0.036124795,133,0.218390805,106,0.174055829,892,1.464696223,344,177,60,4,750,38,52,6,4,7,72,4,315,37,0.060755337,17,0.027914614,8,0.013136289,0,0,115,0.188834154,2,0.003284072,15,0.024630542,2,0.003284072,1,0.001642036,2,0.003284072,6,0.009852217,0,0,9,0.014778325,29,0.047619048,33,0.054187192,10,0.016420361,1,0.001642036,101,0.165845649,9,0.014778325,2,0.003284072,1,0.001642036,1,0.001642036,0,0,10,0.016420361,0,0,1,0.001642036
1136,org.xbmc.kore,3.588785047,107,219,7,0.065420561,7,0.065420561,29,0.271028037,14,0.130841121,162,1.514018692,53,31,7,0,126,5,9,0,0,0,15,0,57,5,0.046728972,7,0.065420561,1,0.009345794,0,0,25,0.23364486,1,0.009345794,2,0.018691589,0,0,0,0,0,0,2,0.018691589,0,0,3,0.028037383,4,0.037383178,3,0.028037383,1,0.009345794,0,0,14,0.130841121,0,0,0,0,0,0,0,0,0,0,1,0.009345794,0,0,0,0
1140,jp.takke.cpustats,4.806451613,31,63,4,0.129032258,0,0,3,0.096774194,1,0.032258065,55,1.774193548,19,12,2,0,31,1,2,0,0,0,6,0,26,2,0.064516129,2,0.064516129,0,0,0,0,3,0.096774194,0,0,1,0.032258065,0,0,0,0,0,0,1,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,jp.takke.cpustats,4.573170732,82,163,12,0.146341463,1,0.012195122,6,0.073170732,15,0.182926829,129,1.573170732,43,35,5,0,93,4,6,1,0,0,10,2,40,1,0.012195122,2,0.024390244,0,0,0,0,6,0.073170732,1,0.012195122,0,0,0,0,0,0,0,0,1,0.012195122,0,0,0,0,4,0.048780488,6,0.073170732,1,0.012195122,0,0,13,0.158536585,1,0.012195122,1,0.012195122,1,0.012195122,0,0,0,0,1,0.012195122,0,0,0,0
1145,com.dynamicg.homebuttonlauncher,4.508982036,167,372,33,0.19760479,3,0.017964072,23,0.137724551,20,0.119760479,293,1.754491018,118,77,8,0,211,10,6,5,1,2,31,0,98,6,0.035928144,4,0.023952096,1,0.005988024,0,0,22,0.131736527,0,0,0,0,0,0,0,0,0,0,4,0.023952096,0,0,1,0.005988024,5,0.02994012,8,0.047904192,0,0,0,0,18,0.107784431,1,0.005988024,1,0.005988024,0,0,0,0,0,0,2,0.011976048,0,0,0,0
1167,com.pilot51.voicenotify,4.21875,32,98,9,0.28125,2,0.0625,5,0.15625,12,0.375,70,2.1875,29,7,3,1,63,1,6,0,2,1,8,1,24,3,0.09375,0,0,0,0,0,0,5,0.15625,0,0,1,0.03125,0,0,0,0,0,0,1,0.03125,0,0,0,0,3,0.09375,2,0.0625,0,0,0,0,12,0.375,1,0.03125,1,0.03125,0,0,0,0,0,0,1,0.03125,0,0,0,0
1168,com.pilot51.voicenotify,4.080717489,223,483,34,0.152466368,5,0.022421525,44,0.197309417,28,0.125560538,372,1.668161435,164,32,12,2,245,5,19,2,4,6,32,1,153,16,0.071748879,2,0.00896861,2,0.00896861,0,0,37,0.165919283,0,0,4,0.01793722,0,0,0,0,1,0.004484305,1,0.004484305,0,0,4,0.01793722,11,0.049327354,2,0.00896861,1,0.004484305,0,0,25,0.112107623,1,0.004484305,1,0.004484305,0,0,2,0.00896861,0,0,2,0.00896861,0,0,3,0.013452915
1175,org.petero.droidfish,4.510769231,325,670,60,0.184615385,7,0.021538462,35,0.107692308,30,0.092307692,538,1.655384615,160,73,22,22,259,22,27,3,1,4,41,0,270,4,0.012307692,9,0.027692308,2,0.006153846,2,0.006153846,25,0.076923077,1,0.003076923,2,0.006153846,0,0,0,0,2,0.006153846,4,0.012307692,0,0,6,0.018461538,12,0.036923077,7,0.021538462,0,0,3,0.009230769,26,0.08,2,0.006153846,3,0.009230769,1,0.003076923,0,0,0,0,5,0.015384615,0,0,1,0.003076923
1176,org.petero.droidfish,4.625,80,144,11,0.1375,1,0.0125,6,0.075,4,0.05,122,1.525,44,8,5,2,51,8,3,0,0,2,7,0,58,3,0.0375,2,0.025,0,0,0,0,6,0.075,0,0,0,0,0,0,0,0,0,0,2,0.025,0,0,0,0,0,0,0,0,1,0.0125,0,0,4,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,org.petero.droidfish,4.781818182,110,254,17,0.154545455,7,0.063636364,6,0.054545455,12,0.109090909,212,1.927272727,61,16,12,6,64,3,5,1,0,2,6,0,143,3,0.027272727,1,0.009090909,0,0,0,0,5,0.045454545,0,0,0,0,0,0,0,0,0,0,1,0.009090909,0,0,1,0.009090909,5,0.045454545,3,0.027272727,0,0,0,0,11,0.1,0,0,1,0.009090909,0,0,0,0,0,0,0,0,0,0,1,0.009090909
1180,com.andybotting.tramhunter,4.161290323,62,135,10,0.161290323,1,0.016129032,5,0.080645161,12,0.193548387,107,1.725806452,49,18,4,1,74,14,9,0,0,0,4,0,34,3,0.048387097,0,0,0,0,0,0,4,0.064516129,0,0,2,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,2,0.032258065,3,0.048387097,1,0.016129032,0,0,12,0.193548387,2,0.032258065,1,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0
1181,com.lgallardo.qbittorrentclientpro,4.194444444,36,128,14,0.388888889,3,0.083333333,17,0.472222222,11,0.305555556,83,2.305555556,39,16,5,3,83,4,14,0,2,4,5,0,24,5,0.138888889,2,0.055555556,0,0,0,0,14,0.388888889,0,0,3,0.083333333,0,0,0,0,1,0.027777778,5,0.138888889,0,0,3,0.083333333,1,0.027777778,2,0.055555556,0,0,0,0,11,0.305555556,0,0,1,0.027777778,0,0,0,0,1,0.027777778,0,0,0,0,0,0
1188,me.tsukanov.counter,4.631578947,57,108,14,0.245614035,0,0,4,0.070175439,8,0.140350877,82,1.438596491,27,11,3,0,39,5,0,0,0,3,2,0,48,0,0,0,0,0,0,0,0,1,0.01754386,1,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,2,0.035087719,3,0.052631579,1,0.01754386,0,0,0,0,8,0.140350877,1,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,org.fedorahosted.freeotp,4.112676056,71,146,10,0.14084507,3,0.042253521,12,0.169014085,19,0.267605634,102,1.436619718,41,22,7,3,98,6,3,2,0,0,11,2,28,7,0.098591549,1,0.014084507,1,0.014084507,1,0.014084507,12,0.169014085,0,0,1,0.014084507,0,0,0,0,0,0,2,0.028169014,0,0,0,0,7,0.098591549,1,0.014084507,1,0.014084507,0,0,18,0.253521127,0,0,0,0,1,0.014084507,0,0,0,0,2,0.028169014,1,0.014084507,1,0.014084507
1201,org.fedorahosted.freeotp,4.290909091,55,117,4,0.072727273,1,0.018181818,10,0.181818182,15,0.272727273,87,1.581818182,35,12,4,1,81,2,4,0,5,0,11,0,29,4,0.072727273,3,0.054545455,1,0.018181818,0,0,8,0.145454545,0,0,1,0.018181818,0,0,0,0,0,0,0,0,0,0,1,0.018181818,8,0.145454545,1,0.018181818,0,0,0,0,14,0.254545455,0,0,2,0.036363636,0,0,0,0,0,0,4,0.072727273,0,0,1,0.018181818
1203,org.openintents.filemanager,4.237150586,1109,1754,94,0.084761046,12,0.010820559,96,0.086564472,45,0.040577096,1507,1.358881876,351,148,34,32,793,28,40,19,3,26,94,4,696,23,0.020739405,20,0.018034265,3,0.00270514,0,0,84,0.075743913,0,0,9,0.008115419,7,0.006311993,0,0,1,0.000901713,13,0.011722272,0,0,5,0.004508566,6,0.00541028,7,0.006311993,1,0.000901713,0,0,44,0.039675383,2,0.001803427,1,0.000901713,1,0.000901713,0,0,5,0.004508566,2,0.001803427,0,0,1,0.000901713
1209,com.dngames.mobilewebcam,4.278688525,61,151,9,0.147540984,5,0.081967213,15,0.245901639,10,0.163934426,112,1.836065574,43,17,4,8,77,1,6,1,0,1,21,0,38,3,0.049180328,0,0,1,0.016393443,0,0,12,0.196721311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.016393443,3,0.049180328,1,0.016393443,0,0,0,0,8,0.131147541,0,0,0,0,0,0,0,0,0,0,2,0.032786885,0,0,2,0.032786885
1220,org.openintents.notepad,3.814814815,54,146,9,0.166666667,2,0.037037037,17,0.314814815,9,0.166666667,109,2.018518519,55,9,23,1,81,2,9,0,0,0,6,1,36,9,0.166666667,1,0.018518519,3,0.055555556,0,0,16,0.296296296,0,0,3,0.055555556,0,0,0,0,0,0,0,0,0,0,1,0.018518519,4,0.074074074,1,0.018518519,4,0.074074074,0,0,6,0.111111111,0,0,1,0.018518519,0,0,0,0,0,0,0,0,0,0,1,0.018518519
1224,com.google.android.marvin.talkback,3.549582463,1916,2508,101,0.052713987,52,0.027139875,143,0.074634656,58,0.030271399,2154,1.124217119,593,82,93,11,720,41,116,10,4,22,180,2,1294,64,0.033402923,12,0.006263048,11,0.005741127,1,0.000521921,100,0.052192067,1,0.000521921,34,0.017745303,1,0.000521921,0,0,2,0.001043841,28,0.014613779,0,0,7,0.003653445,26,0.013569937,6,0.003131524,6,0.003131524,0,0,50,0.026096033,4,0.002087683,11,0.005741127,0,0,0,0,0,0,14,0.007306889,0,0,2,0.001043841
1230,com.google.android.gms,3.775119617,1881,2210,52,0.02764487,32,0.017012228,104,0.05528974,25,0.013290803,1997,1.061669325,443,30,31,4,423,11,173,19,4,42,78,0,1353,40,0.021265284,2,0.001063264,5,0.002658161,0,0,76,0.04040404,2,0.001063264,35,0.018607124,2,0.001063264,0,0,10,0.005316321,11,0.005847953,0,0,9,0.004784689,7,0.003721425,1,0.000531632,2,0.001063264,0,0,23,0.012227539,1,0.000531632,8,0.004253057,2,0.001063264,0,0,3,0.001594896,2,0.001063264,0,0,0,0
1233,com.eolwral.osmonitor,4.506756757,148,295,17,0.114864865,4,0.027027027,14,0.094594595,10,0.067567568,250,1.689189189,83,36,33,2,133,3,12,2,0,1,33,0,105,2,0.013513514,4,0.027027027,1,0.006756757,0,0,12,0.081081081,0,0,0,0,0,0,0,0,0,0,1,0.006756757,0,0,2,0.013513514,3,0.02027027,2,0.013513514,0,0,0,0,8,0.054054054,1,0.006756757,1,0.006756757,0,0,0,0,0,0,3,0.02027027,0,0,0,0
1234,com.eolwral.osmonitor,4.356060606,132,299,20,0.151515152,4,0.03030303,18,0.136363636,19,0.143939394,238,1.803030303,107,50,25,6,150,8,15,5,0,0,37,1,74,8,0.060606061,4,0.03030303,0,0,0,0,15,0.113636364,0,0,1,0.007575758,0,0,0,0,0,0,4,0.03030303,0,0,0,0,5,0.037878788,8,0.060606061,3,0.022727273,0,0,16,0.121212121,4,0.03030303,2,0.015151515,0,0,0,0,0,0,4,0.03030303,0,0,1,0.007575758
1238,de.saschahlusiak.freebloks,4.80952381,42,80,5,0.119047619,1,0.023809524,2,0.047619048,1,0.023809524,71,1.69047619,25,8,5,2,36,1,0,0,0,0,3,0,27,1,0.023809524,1,0.023809524,1,0.023809524,0,0,2,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,com.commit451.gitlab,4.075471698,53,96,9,0.169811321,2,0.037735849,11,0.20754717,11,0.20754717,63,1.188679245,31,25,2,0,52,3,4,1,1,0,1,0,28,4,0.075471698,5,0.094339623,0,0,0,0,10,0.188679245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.018867925,3,0.056603774,3,0.056603774,0,0,0,0,10,0.188679245,1,0.018867925,1,0.018867925,1,0.018867925,0,0,0,0,0,0,0,0,1,0.018867925
1255,com.reicast.emulator,3.085170341,1996,4585,304,0.152304609,131,0.065631263,1036,0.519038076,214,0.107214429,2900,1.452905812,860,520,247,33,2880,58,296,24,0,93,342,6,1188,291,0.145791583,135,0.067635271,77,0.038577154,5,0.00250501,925,0.463426854,7,0.003507014,65,0.03256513,3,0.001503006,0,0,28,0.014028056,96,0.048096192,0,0,56,0.028056112,40,0.02004008,34,0.017034068,11,0.005511022,1,0.000501002,203,0.101703407,6,0.003006012,19,0.009519038,0,0,0,0,6,0.003006012,14,0.007014028,0,0,5,0.00250501
1258,com.sam.hex,3.627118644,59,118,14,0.237288136,2,0.033898305,9,0.152542373,3,0.050847458,90,1.525423729,20,9,10,1,48,1,2,0,0,1,0,0,51,1,0.016949153,3,0.050847458,1,0.016949153,0,0,5,0.084745763,0,0,1,0.016949153,0,0,0,0,0,0,0,0,0,0,1,0.016949153,0,0,0,0,0,0,0,0,3,0.050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,com.mendhak.gpslogger,3.961389961,259,646,62,0.239382239,10,0.038610039,49,0.189189189,25,0.096525097,500,1.930501931,188,116,31,2,404,11,29,6,3,1,31,1,146,13,0.05019305,9,0.034749035,3,0.011583012,0,0,42,0.162162162,1,0.003861004,5,0.019305019,0,0,0,0,0,0,5,0.019305019,0,0,5,0.019305019,8,0.030888031,1,0.003861004,1,0.003861004,0,0,23,0.088803089,2,0.007722008,1,0.003861004,1,0.003861004,0,0,0,0,2,0.007722008,0,0,1,0.003861004
1292,com.oakley.fon,2.117647059,34,61,6,0.176470588,2,0.058823529,15,0.441176471,3,0.088235294,35,1.029411765,17,4,3,0,35,1,7,4,2,1,4,0,16,4,0.117647059,1,0.029411765,0,0,0,0,14,0.411764706,0,0,4,0.117647059,2,0.058823529,0,0,0,0,3,0.088235294,0,0,0,0,0,0,1,0.029411765,0,0,0,0,2,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.029411765
1293,com.javiersantos.mlmanager,4.297297297,37,96,6,0.162162162,1,0.027027027,7,0.189189189,5,0.135135135,77,2.081081081,33,12,1,0,40,1,4,1,0,1,8,0,35,3,0.081081081,2,0.054054054,0,0,0,0,5,0.135135135,0,0,0,0,0,0,0,0,1,0.027027027,2,0.054054054,0,0,0,0,3,0.081081081,1,0.027027027,0,0,0,0,4,0.108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,app.openconnect,4.535714286,56,84,10,0.178571429,1,0.017857143,3,0.053571429,6,0.107142857,64,1.142857143,21,4,2,1,42,10,0,0,0,1,8,0,29,2,0.035714286,1,0.017857143,1,0.017857143,0,0,3,0.053571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017857143,2,0.035714286,1,0.017857143,0,0,6,0.107142857,2,0.035714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,app.openconnect,4.459183673,98,147,10,0.102040816,2,0.020408163,8,0.081632653,4,0.040816327,123,1.255102041,32,7,3,0,65,6,1,1,2,0,12,1,60,3,0.030612245,1,0.010204082,1,0.010204082,0,0,5,0.051020408,0,0,0,0,0,0,0,0,0,0,1,0.010204082,0,0,1,0.010204082,1,0.010204082,1,0.010204082,0,0,0,0,4,0.040816327,1,0.010204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,com.powerpoint45.lucidbrowser,3.970588235,68,189,20,0.294117647,3,0.044117647,13,0.191176471,12,0.176470588,141,2.073529412,37,33,3,2,105,4,11,1,0,4,12,0,54,5,0.073529412,3,0.044117647,1,0.014705882,0,0,9,0.132352941,0,0,2,0.029411765,0,0,0,0,1,0.014705882,0,0,0,0,1,0.014705882,0,0,4,0.058823529,1,0.014705882,0,0,9,0.132352941,0,0,0,0,0,0,0,0,1,0.014705882,0,0,0,0,1,0.014705882
1304,com.emmaguy.cleanstatusbar,3.583333333,144,275,18,0.125,3,0.020833333,22,0.152777778,23,0.159722222,209,1.451388889,74,49,14,0,130,5,13,5,0,0,11,1,97,5,0.034722222,2,0.013888889,6,0.041666667,0,0,22,0.152777778,0,0,0,0,0,0,0,0,0,0,3,0.020833333,0,0,0,0,7,0.048611111,7,0.048611111,0,0,0,0,22,0.152777778,1,0.006944444,3,0.020833333,0,0,0,0,0,0,1,0.006944444,0,0,1,0.006944444
1307,net.wigle.wigleandroid,4.04,75,157,10,0.133333333,4,0.053333333,13,0.173333333,12,0.16,118,1.573333333,50,18,13,0,82,4,10,15,1,1,7,0,42,5,0.066666667,4,0.053333333,1,0.013333333,0,0,12,0.16,0,0,1,0.013333333,0,0,0,0,0,0,0,0,0,0,1,0.013333333,2,0.026666667,1,0.013333333,0,0,0,0,9,0.12,3,0.04,1,0.013333333,1,0.013333333,0,0,0,0,1,0.013333333,0,0,1,0.013333333
1308,net.wigle.wigleandroid,3.756097561,41,106,7,0.170731707,4,0.097560976,8,0.195121951,10,0.243902439,77,1.87804878,38,17,5,1,61,2,12,7,0,0,10,0,22,4,0.097560976,1,0.024390244,1,0.024390244,0,0,6,0.146341463,0,0,3,0.073170732,1,0.024390244,0,0,0,0,1,0.024390244,0,0,0,0,2,0.048780488,3,0.073170732,1,0.024390244,1,0.024390244,9,0.219512195,2,0.048780488,1,0.024390244,0,0,0,0,0,0,1,0.024390244,0,0,0,0
1311,biz.gyrus.yaab,4.05982906,117,288,31,0.264957265,4,0.034188034,20,0.170940171,16,0.136752137,217,1.854700855,76,38,8,5,132,12,3,1,1,0,12,0,103,6,0.051282051,6,0.051282051,2,0.017094017,0,0,16,0.136752137,0,0,0,0,0,0,0,0,0,0,4,0.034188034,0,0,2,0.017094017,2,0.017094017,2,0.017094017,0,0,0,0,15,0.128205128,4,0.034188034,0,0,0,0,0,0,0,0,1,0.008547009,0,0,0,0
1314,apps.droidnotify,3.842857143,70,139,8,0.114285714,1,0.014285714,8,0.114285714,9,0.128571429,113,1.614285714,35,6,8,1,60,1,8,1,0,2,5,0,57,3,0.042857143,0,0,0,0,0,0,6,0.085714286,0,0,0,0,0,0,0,0,1,0.014285714,0,0,0,0,1,0.014285714,4,0.057142857,1,0.014285714,2,0.028571429,1,0.014285714,9,0.128571429,1,0.014285714,1,0.014285714,0,0,0,0,0,0,1,0.014285714,0,0,0,0
1321,com.danvelazco.fbwrapper,3.824742268,97,237,19,0.195876289,4,0.041237113,45,0.463917526,7,0.072164948,162,1.670103093,82,56,18,0,125,15,16,1,5,1,16,0,57,13,0.134020619,28,0.288659794,4,0.041237113,0,0,42,0.432989691,0,0,2,0.020618557,0,0,1,0.010309278,1,0.010309278,2,0.020618557,0,0,1,0.010309278,5,0.051546392,0,0,0,0,0,0,6,0.06185567,0,0,1,0.010309278,0,0,0,0,0,0,0,0,0,0,1,0.010309278
1322,com.danvelazco.fbwrapper,3.602979842,1141,2717,217,0.190184049,40,0.035056968,516,0.452234882,146,0.127957932,1798,1.575810692,1071,481,144,5,1632,103,160,24,45,22,173,2,580,277,0.2427695,164,0.143733567,25,0.021910605,0,0,447,0.391761613,5,0.004382121,36,0.031551271,1,0.000876424,3,0.002629273,5,0.004382121,23,0.020157756,0,0,16,0.014022787,46,0.040315513,39,0.034180543,10,0.008764242,0,0,138,0.120946538,12,0.01051709,13,0.011393514,1,0.000876424,2,0.001752848,0,0,6,0.005258545,0,0,5,0.004382121
1331,net.nurik.roman.dashclock,3.418627942,1997,3949,245,0.122684026,93,0.046569855,648,0.32448673,212,0.106159239,2751,1.37756635,949,781,215,13,2100,53,255,6,5,37,386,11,1148,180,0.090135203,155,0.077616425,39,0.019529294,0,0,583,0.291937907,1,0.000500751,57,0.028542814,2,0.001001502,0,0,14,0.007010516,107,0.053580371,3,0.001502253,22,0.011016525,57,0.028542814,81,0.040560841,14,0.007010516,0,0,199,0.099649474,5,0.002503756,12,0.006009014,0,0,1,0.000500751,1,0.000500751,22,0.011016525,1,0.000500751,7,0.003505258
1336,org.scoutant.blokish,4.307692308,39,70,11,0.282051282,1,0.025641026,4,0.102564103,8,0.205128205,46,1.179487179,21,9,15,1,34,3,7,0,0,0,3,0,21,2,0.051282051,1,0.025641026,2,0.051282051,0,0,4,0.102564103,1,0.025641026,1,0.025641026,0,0,0,0,0,0,1,0.025641026,0,0,0,0,0,0,2,0.051282051,1,0.025641026,1,0.025641026,7,0.179487179,2,0.051282051,1,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0
1337,org.wahtod.wififixer,3.76203966,353,724,46,0.130311615,5,0.014164306,90,0.254957507,12,0.033994334,571,1.617563739,187,28,15,1,350,11,31,134,0,9,66,2,236,36,0.101983003,1,0.002832861,2,0.005665722,0,0,82,0.232294618,0,0,2,0.005665722,25,0.07082153,0,0,1,0.002832861,13,0.036827195,1,0.002832861,2,0.005665722,4,0.011331445,2,0.005665722,1,0.002832861,0,0,11,0.031161473,0,0,0,0,4,0.011331445,0,0,0,0,1,0.002832861,0,0,0,0
1338,org.wahtod.wififixer,3.693548387,248,441,37,0.149193548,7,0.028225806,56,0.225806452,7,0.028225806,334,1.346774194,109,20,14,1,212,6,20,89,0,10,43,0,151,15,0.060483871,7,0.028225806,2,0.008064516,0,0,48,0.193548387,0,0,3,0.012096774,19,0.076612903,0,0,4,0.016129032,8,0.032258065,0,0,5,0.02016129,3,0.012096774,1,0.004032258,0,0,0,0,7,0.028225806,0,0,1,0.004032258,1,0.004032258,0,0,0,0,1,0.004032258,0,0,0,0
1339,org.wahtod.wififixer,3.279792746,193,377,25,0.129533679,7,0.03626943,55,0.284974093,4,0.020725389,286,1.481865285,100,10,9,4,193,5,11,66,0,12,28,0,118,10,0.051813472,2,0.010362694,3,0.015544041,0,0,48,0.248704663,0,0,3,0.015544041,15,0.077720207,0,0,2,0.010362694,9,0.046632124,0,0,5,0.025906736,0,0,0,0,0,0,0,0,4,0.020725389,0,0,0,0,1,0.005181347,0,0,0,0,1,0.005181347,0,0,0,0
1340,org.androidsoft.app.permission,4.074468085,94,190,17,0.180851064,1,0.010638298,7,0.074468085,18,0.191489362,147,1.563829787,95,26,17,1,74,5,11,0,5,5,10,0,63,4,0.042553191,2,0.021276596,0,0,0,0,4,0.042553191,0,0,0,0,0,0,1,0.010638298,0,0,0,0,0,0,1,0.010638298,13,0.138297872,4,0.042553191,1,0.010638298,1,0.010638298,13,0.138297872,2,0.021276596,2,0.021276596,0,0,0,0,0,0,0,0,0,0,2,0.021276596
1344,com.ruesga.android.wallpapers.photophase,3.4,30,68,1,0.033333333,3,0.1,4,0.133333333,5,0.166666667,55,1.833333333,26,16,2,2,31,2,3,1,0,2,4,0,22,3,0.1,0,0,0,0,0,0,4,0.133333333,0,0,1,0.033333333,1,0.033333333,0,0,0,0,1,0.033333333,0,0,0,0,3,0.1,1,0.033333333,0,0,0,0,5,0.166666667,0,0,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0
1351,ro.weednet.contactssync,4.116959064,342,633,26,0.076023392,7,0.020467836,43,0.125730994,19,0.055555556,538,1.573099415,196,83,25,6,285,10,31,4,12,6,38,80,209,16,0.046783626,6,0.01754386,5,0.014619883,0,0,38,0.111111111,1,0.002923977,2,0.005847953,1,0.002923977,1,0.002923977,1,0.002923977,4,0.011695906,11,0.032163743,0,0,6,0.01754386,2,0.005847953,4,0.011695906,1,0.002923977,18,0.052631579,0,0,3,0.00877193,0,0,1,0.002923977,0,0,1,0.002923977,6,0.01754386,0,0
1352,ro.weednet.contactssync,3.509803922,714,1418,104,0.145658263,33,0.046218487,160,0.224089636,42,0.058823529,1079,1.511204482,450,158,49,5,697,21,96,1,21,15,62,162,430,44,0.06162465,25,0.035014006,4,0.005602241,0,0,136,0.19047619,2,0.00280112,10,0.014005602,0,0,5,0.007002801,2,0.00280112,10,0.014005602,33,0.046218487,10,0.014005602,12,0.016806723,10,0.014005602,4,0.005602241,0,0,38,0.053221289,1,0.00140056,2,0.00280112,0,0,1,0.00140056,2,0.00280112,4,0.005602241,7,0.009803922,1,0.00140056
1357,com.asksven.betterbatterystats,4.698412698,63,111,9,0.142857143,2,0.031746032,8,0.126984127,3,0.047619048,89,1.412698413,42,11,13,1,49,3,2,0,0,0,6,0,33,4,0.063492063,2,0.031746032,0,0,0,0,5,0.079365079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015873016,1,0.015873016,0,0,1,0.015873016,0,0,3,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,com.asksven.betterbatterystats,4.771929825,57,95,9,0.157894737,0,0,5,0.087719298,3,0.052631579,78,1.368421053,42,7,13,0,46,3,1,0,0,0,6,1,26,1,0.01754386,0,0,0,0,0,0,5,0.087719298,0,0,0,0,0,0,0,0,0,0,1,0.01754386,1,0.01754386,0,0,1,0.01754386,0,0,0,0,0,0,2,0.035087719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01754386
1359,com.asksven.betterbatterystats,4.206282723,955,1895,188,0.196858639,37,0.038743455,149,0.156020942,106,0.110994764,1415,1.481675393,671,215,141,29,949,64,97,4,0,8,202,6,521,69,0.072251309,26,0.027225131,11,0.011518325,8,0.008376963,127,0.132984293,3,0.003141361,11,0.011518325,1,0.00104712,0,0,2,0.002094241,33,0.034554974,2,0.002094241,9,0.009424084,46,0.048167539,14,0.014659686,17,0.017801047,0,0,90,0.094240838,9,0.009424084,8,0.008376963,0,0,0,0,0,0,15,0.015706806,2,0.002094241,6,0.006282723
1361,net.minetest.minetest,3.346938776,98,181,18,0.183673469,5,0.051020408,25,0.255102041,10,0.102040816,123,1.255102041,22,29,12,2,84,4,6,1,1,6,8,0,68,4,0.040816327,8,0.081632653,5,0.051020408,0,0,21,0.214285714,0,0,2,0.020408163,0,0,0,0,1,0.010204082,2,0.020408163,0,0,3,0.030612245,0,0,1,0.010204082,1,0.010204082,0,0,7,0.071428571,1,0.010204082,0,0,0,0,0,0,0,0,0,0,0,0,2,0.020408163
